EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
061818758,DISABLED AMERICAN VETERANS AUXILIARY INC,% CAROLYN WALKER,2775 MEADOW PARK AVE,HENDERSON,NV,89052-7023,2473,04,9,1000,197310,1,00,908921000,5,01,201906,0,0,02,0,06,0,0,0,,12 BLACK MOUNTAIN NEVADA
061835772,INGLESIA MACEDONIA DE LA IGLESIA CRISTIANA INTERDENOMINACIONAL INC,% RAUL ONTIVEROS,825 ROYAL MOON AVE,LAS VEGAS,NV,89123-0967,0000,03,3,7120,200906,1,10,000000000,1,01,201712,4,3,06,0,12,149694,63905,63905,X21,
066020078,ANDREW R BRADLEY RESIDUARY TRUST,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197012,1,04,602000000,2,01,201912,5,4,00,1,12,616918,333054,,,
066020257,E C FULLER TRUST U ART 16 MAIN,% FIRST UNION NATIONAL BANK,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,193808,1,04,161180602,2,01,201902,7,6,00,1,02,8751680,3860307,,H110,
066020271,FLORA HEWITT GODDARD TRUST,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197012,1,04,909000000,2,01,201909,6,4,00,1,09,2120866,397866,,,
066020281,BRUCE N GRIFFING TR UW POR 3 9513011037,% WACHOVIA BANK CHARITABLE TAX,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,92,0,1000,000000,0,00,000000000,0,12,201912,5,4,00,1,12,609971,422305,,,
066020308,SUSAN MORSE HILLES TRUST FBO ALICE I CALDWELL ET ALS,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,92,0,1000,000000,0,00,909000000,6,12,201912,4,4,00,1,12,367524,204258,,,UNION TRUST CO TAX DEPT CUNHOM
066020327,JOHN DAY JACKSON TRUST U/D,% WACHOVIA BANK NA,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197208,1,04,341000000,2,01,201904,5,4,00,1,04,890454,399628,,,
066020428,WILLIAM INGLIS MORSE TR UA 5 PARA3 NECT,% UNION TRUST CO TRUST TAX DEPT,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197012,1,04,909000000,2,01,201912,6,5,00,1,12,1682482,747227,,,
066020454,WILLIAM S PARDEE TRUST,% WACHOVIA BANK NA,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,195007,1,04,350062000,2,01,201904,6,5,00,1,04,4479825,869728,,,9513011055
066020664,CONRAD C WENZEL TR,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,7000,193708,1,04,029000000,2,01,201906,4,3,00,1,06,187012,95519,,,
066026981,CHARLES F PADDEN TR UW FBO KATHERIN M PADDEN TRUST 9513850102,% WELLS FARGO BANK NA TRUST TAX DEP,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197306,1,04,999000000,2,01,201904,4,4,00,1,04,306185,136666,,,
066033494,WILLIAM HOWARD TREAT TRUST 7 UA,% WACHOVIA BANK NA,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197305,1,04,602000000,2,01,201906,6,6,00,1,06,1204252,1107768,,,
066033781,CHRISTIANA E CALOR TR UW,% WACHOVIA BANK SUCC TTEE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,92,3,1000,000000,0,00,909000000,6,12,201912,4,4,00,1,12,313336,190518,,,BANK OF BOSTON CT
066035205,EDWARD SEELEY TRUST FBO CT CHIL MED CENTER 9513011000,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,92,0,1000,000000,0,00,000000000,0,12,201812,4,4,00,1,12,426027,177249,,,
066038103,AMANDA P WEED TRUST,% WACHOVIA BANK NATIONAL ASSOCIATIO,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200904,1,04,150000000,2,01,201912,6,5,00,1,12,1520553,949175,,E112,
066040981,R T VANDERBILT TRUST,% H B VANDERBILT,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1270,195305,1,04,059602029,2,01,201812,7,6,00,1,12,6789865,1918793,,,
066041781,JOHN D PULLING FUND TR 827,% WACHOVIA BANK NA,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197308,1,04,602000000,2,01,201909,5,5,00,1,09,847931,526222,,,
066041965,NELLIE SMART TR FBO CONNECTICUT HUMANE SOCIETY 9513850004,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,92,0,1000,000000,0,00,000000000,0,12,201912,4,4,00,1,12,388795,252156,,,
066042121,ALBERT EVITTS TR UW FBO NEW MILFORD HOSPITAL,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,199102,1,04,602000000,2,01,201912,4,3,00,1,12,111351,71905,,,
066042949,EDWARD L BALLARD MEMORIAL SCHOLARSHIP FUND,% UNION TR CO TR,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,2000,195401,1,04,059000000,2,01,201909,4,4,00,1,09,488081,206277,,,
066043013,HERBERT T & AGNES F MIDDLETON TRUST,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,198203,1,04,602000000,2,01,201912,5,5,00,1,12,893307,576157,,,
066048263,HOWARD M JUDD TRUST UW FBO FIRST CONGREGATIONAL CHURCH OF BETHEL,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197305,1,04,602000000,2,01,201912,4,3,00,1,12,141459,90795,,,
066051227,JOHN L STEVENS TRUST 9513840301,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197401,1,04,602000000,2,01,201906,5,4,00,1,06,630399,330583,,,
066111722,DELIA GEARY TRUST FBO MARYS CEMETARY,% UNION TRUST CO TTEE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197502,1,04,901602000,2,01,201912,5,4,00,1,12,680811,441693,,,
066126553,ROBERT & ADALINE STRONG FUND,% WACHOVIA BANK NA,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197305,1,04,602000000,2,01,201909,4,4,00,1,09,463246,265457,,P74I,
066235627,IRMGARD JOHANNA LASZIG TRUST UW UNION TRUST CO TR,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,198110,1,04,909000000,5,01,201805,5,4,00,1,05,908210,208491,,,
066254956,ALBERT W MESERVE & HELEN C MESERVE MEMORIAL FUND,% UNION TRUST CO TRUST DEPT,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,198306,1,04,602408000,2,01,201908,6,6,00,1,08,3246216,2198680,,,
066266268,EDWARD B DYER CHARITABLE TRUST,% WELLS FARGO BANK,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,201108,1,04,602000000,2,01,201912,6,4,00,1,12,2575138,175456,,T22,
066348774,ANTHONY F BAUER TRUST UW 10-05-89,% WACHOVIA BANK NA,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,199201,1,04,602000000,2,01,201907,6,6,00,1,07,2310050,1002934,,,PETRONI ROMEO G TTEE
066361528,ANTHONY F BAUER FOUNDATION 9513840276 151,% WACHOVIA BANK N A,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,199201,1,04,602000000,1,01,201901,4,3,00,1,01,281536,72517,,,
066398197,FRANCES DEMRICK CHARITABLE TR,% FIRST UNION NATIONAL BANK-TRUSTEE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,199901,1,04,000000000,2,01,201903,4,4,00,1,03,345229,111246,,T900,
066402151,ROBERT JOSEPHY TR UW FBO MARTHA D JOSEPHY 9519898906,% WACHOVIA BANK NA,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200706,1,04,000000000,2,01,201912,4,4,00,1,12,318197,194093,,T20,CHIPMAN DAVID R & RICHARD S LAND EX
066446073,ERWIN BAUER CHARITABLE TRUST 9525804522 010,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,199707,1,04,602000000,2,01,201810,6,4,00,1,10,1215257,305146,,T99I,FIRST UNION NATL BANK TTEE
112554738,AUSTIN DANCERS INC,,2008 CEDAR HILLS ST,LAS VEGAS,NV,89128-6773,0000,03,3,2000,198503,1,16,090000000,1,01,201806,0,0,02,0,06,0,0,0,,
113190832,NANELL FOUNDATION INC,% JOHANNA MERSON,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,199404,1,04,602000000,1,01,201812,6,5,00,1,12,2173631,949684,,,
113193244,CASINO CHIP & GAMING TOKEN COLLECTORS CLUB INC,% JERRY VERGATOS,1981 ROCKLEDGE DR,LAS VEGAS,NV,89119-6157,0000,03,3,1000,199409,1,16,281000000,1,01,201812,4,3,01,0,12,301332,94168,90531,,
113390739,AMERICAN COPY EDITORS SOCIETY INC,% PAMELA ROBINSON,1443 CARDIFF DR,GARDNERVILLE,NV,89410-4839,0000,03,3,2000,201102,1,16,000000000,1,01,201812,5,5,01,0,12,624848,526346,524774,B99,
113645877,BOULDER CHAPEL,% LEIGH SCHMUCKER,1001 AMBER GATE ST,HENDERSON,NV,89002-9278,0000,03,3,7000,200211,1,10,000000000,5,01,,0,0,06,0,12,,,,X21,
113660572,LUDDY CHARITABLE FOUNDATION,% ROBERT L LUDDY,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200311,1,04,000000000,1,01,201812,8,8,00,1,12,18552245,14267272,,T90,
113667898,HELENA TSE YEUNG FOUNDATION,% THE BANK OF NEW YORK TTEE,4741 CAUGHLIN PKWY STE 6,RENO,NV,89519-0983,0000,03,3,1000,200301,1,04,000000000,2,01,201912,5,4,00,1,12,807568,188584,,T22,
113674937,J L CAMERON CHARITABLE TRUST 2513899344,% WACHOVIA BANK TTEE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200907,1,04,000000000,2,01,201911,5,4,00,1,11,689216,420149,,T20,
113697625,TRUE DELIVERANCE MINISTRY,% TIMOTHY HENRY BISHOP,3755 SPRING MOUNTAIN RD STE 101,LAS VEGAS,NV,89102-8663,0000,03,3,7000,200401,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
113736069,ZIONS YOUTH SYMPHONY & CHORUS INC,% SCOTT W TAYLOR-CFO,6100 ELTON AVE STE 1000,LAS VEGAS,NV,89107-0123,0000,03,3,1200,200603,1,15,000000000,1,01,201812,4,4,01,0,12,136922,192182,192182,A69,
113737172,MCKENDRY CHARITABLE DENTAL CORPORATION,% LYNN MCKENDRY,3512 PAINTED VISTA DR,RENO,NV,89511-5392,0000,03,3,1000,200508,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,E30,
113741513,ZION HOLINESS LAST TRUMPET MINISTRIES INC,% JOHNNY THOMAS,PO BOX 61514,LAS VEGAS,NV,89160-1514,0000,03,3,7000,201008,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
113748310,LUND RODEO ASSOCIATION,% ROY G HORSLEY,PO BOX 24,LUND,NV,89317-0024,0000,03,3,1200,201210,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,N52,
113762985,SOROPTIMIST INTERNATIONAL OF THE AMERICAS INC,% WILLI BAER,PO BOX 1415,PAHRUMP,NV,89041-1415,3899,03,9,1000,200210,1,16,000000000,5,01,201906,0,0,02,0,06,0,0,0,,116110 PAHRUMP VALLEY NV
113764268,HENDERSON FIREFIGHTERS BENEVOLENT ASSOCIATION,% DANIEL PENTKOWSKI,145 PANAMA ST,HENDERSON,NV,89015-7372,0000,03,3,1000,200605,1,15,000000000,1,01,201812,4,3,01,0,12,157514,95575,70489,M12,
113778282,AMERICAN LEGION AUXILIARY,% LINDA SMITH,PO BOX 5441,PAHRUMP,NV,89041-5441,0964,19,9,1000,194610,1,00,000000000,5,01,201712,1,0,02,0,12,6858,0,0,,0022 JOHN PAHRUMP VALLEY UNIT
113812842,BATTLE BORN DERBY DEMONS,% ERINN MCCANN,3731,RENO,NV,89505-0000,0000,04,3,3000,200906,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,N60,
113815449,LAS VEGAS SQUARE & ROUND DANCERS INC,,1615 SHOOTOUT PL,HENDERSON,NV,89002-9373,0000,03,3,1200,200812,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B99,
116083949,JEWISH WAR VETERANS OF THE UNITED STATES OF AMERICA INC,% EDWARD TURKEN,11016 MISSION LAKES AVE,LAS VEGAS,NV,89134-5535,0973,04,9,3100,194611,1,00,908907000,5,01,201812,0,0,02,0,12,0,0,0,,21 GREENSPUN RADIN POST
133168245,FOUNDATION FOR A COURSE IN MIRACLES INC,,375 N STEPHANIE ST STE 2311,HENDERSON,NV,89014-8903,0000,03,3,1000,198311,1,15,994149000,1,01,201812,7,7,01,0,12,6425469,5861030,971430,,
133358453,U S S INTREPID ASSOCIATION INC,% HARRIS SEORTI,317 ISLAND REEF AVE,HENDERSON,NV,89012-5446,0000,19,3,1000,199506,1,00,907000000,1,01,201906,3,3,01,0,06,36130,68261,60180,,
133520602,DANIEL ROSENBLUM FAMILY FOUNDATION INC,,9101 ALTA DR UNIT 101,LAS VEGAS,NV,89145-8505,0000,03,3,1000,198909,1,04,602000000,1,01,201812,5,1,00,1,12,974385,54,,,
133531987,ERNEST AND JOAN LIU FOUNDATION,% BCRS ASSOCIATES LLC,2857 PARADISE RD UNIT 2902,LAS VEGAS,NV,89109-9038,0000,03,3,1000,199011,1,04,602000000,2,01,201903,7,6,00,1,03,8265981,1487248,,,
133636179,SYCAMORE FUND,% ROBERT B FEDUNIAK,10 WOOD CREEK CT,LAS VEGAS,NV,89141-6059,0000,03,3,1000,199111,1,04,602000000,1,01,201812,5,3,00,1,12,506648,64461,,,
133651420,WOODCOCK NO 3 FOUNDATION,% ROCKEFELLER & CO,4795 CAUGHLIN PKWY STE 230,RENO,NV,89519-0994,0000,03,3,1000,199205,1,04,602000000,2,01,201811,3,3,00,1,11,54094,38590,,,
133664370,KEMPER CORPORATION VEBA,% WELLS FARGO BANK,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,09,3,1000,199304,2,00,265000000,1,01,201812,7,9,01,0,12,5570721,52289759,52289759,,C-O UNITRIN INC
134049924,DAVID LEBUHN FOUNDATION INC,% JACOBS PERSINGER & PARKER,PO BOX 189,GLENBROOK,NV,89413-0189,0000,03,3,1000,199906,1,04,000000000,1,01,201812,4,2,00,1,12,177044,10446,,T20,
134149503,JAMES AND CECILIA TSE YING FOUNDATION,% THE BANK OF NEW YORK,4790 CAUGHLIN PKWY UNIT 505,RENO,NV,89519-0907,0000,03,3,1000,200101,1,04,000000000,1,01,201812,6,6,00,1,12,2028299,4352445,,T20,
134203502,CHINESE AMERICAN CITIZENS ALLIANCE,% BENSON LEE,5087 ARVILLE ST STE F,LAS VEGAS,NV,89118-1517,0934,08,9,1000,194604,2,00,036000000,5,01,201812,0,0,02,0,12,0,0,0,,LAS VEGAS LODGE
134218937,WAT LAO KHANTIDHAMMARAM,% SIOMENG DETVONGSA,4243 JUDSON AVE,LAS VEGAS,NV,89115-5319,0000,03,3,7210,200511,1,10,000000000,1,01,201712,2,3,06,0,12,18287,52676,52676,X50,
134220091,SILVER STAGE NIGHTHAWKS BOOSTER CLUB INC,% DEE CONNOLLY,8315 COCHISE TRL,SILVER SPGS,NV,89429-9518,0000,03,3,1200,200512,1,15,000000000,1,01,201906,0,0,02,0,06,0,0,0,B112,
134226246,KOREAN-AMERICAN WOMENS ASSOCIATION OF LAS VEGAS NEVADA,% CHONG O LAUTENBACH,PO BOX 81534,LAS VEGAS,NV,89180-1534,0000,03,3,2000,200304,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,B99,
134250022,GOLDEN RETRIEVER RESCUE SOUTHERN NEVADA,,7065 W ANN ROAD,LAS VEGAS,NV,89130-3865,0000,03,3,1400,200310,1,16,000000000,1,01,201912,4,4,01,0,12,256636,102473,100905,D20,
134266090,CITY LIGHTS ARTISTS CO-OP,% MERLE BLAIR,PO BOX 91314,HENDERSON,NV,89009-1314,0000,03,3,1200,201303,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,A20,
134271020,REMNANT MINISTRIES CHURCH INTERNATIONAL,,325 E WINDMILL LN,LAS VEGAS,NV,89123-1801,0000,03,3,7000,200701,1,10,000000000,1,01,,4,4,06,0,12,,,,X20,
134295211,LIONS SIGHTFIRST FOUNDATION,% NONI RYBKA,PO BOX 371705,LAS VEGAS,NV,89137-1705,0000,03,3,1000,200508,1,15,000000000,0,01,201906,2,1,02,0,06,18874,6260,3064,P30,
134320455,KNIGHTS OF COLUMBUS,% ROLLAND RAY,PO BOX 1335,DAYTON,NV,89403-1335,0188,08,9,1000,194010,1,00,036029265,5,01,201912,0,0,02,0,12,0,0,0,,13924 ST ANNS OF THE COMSTOCK COUNC
134323614,GETTLOVE,% SUTTON PLACE LIMITED,5390 KIETZKE LN STE 202,RENO,NV,89511-3028,0000,03,3,1000,200703,1,03,000000000,1,01,201812,4,6,00,1,12,301540,1570814,,P85,
134332355,SAMOAN CONGREGATIONAL CHURCH OF NORTH LAS VEGAS,% MALEFUA MUAINA,PO BOX 35316,LAS VEGAS,NV,89133-5316,0000,03,3,7000,200708,1,10,000000000,1,01,201903,0,0,06,0,03,0,0,0,X21,
136220451,EDWARD FEIN FOUNDATION,,510 WEST PLUMB LANE,RENO,NV,89509-3794,0000,03,3,1000,196708,1,04,602000000,2,01,201903,7,5,00,1,03,6447798,524824,,,
137312974,IRMA L & ABRAM S CROLL CHARITABLE TR 59300189,% NEUBERGER BERMAN TRUST CO NA TTEE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200302,1,04,000000000,2,01,201909,7,6,00,1,09,7563861,2056740,,T22,
141798248,S E S A M E INC,% TERRI L MILLER,10863 FLORENCE HILLS ST,LAS VEGAS,NV,89141-3545,0000,03,3,1000,199801,1,15,327000000,1,01,201912,0,0,02,0,12,0,0,0,I72Z,
141842682,HIS WAY MINISTRIES,% TOM ANDERSON,6976 VOYAGE DR,SPARKS,NV,89436-5430,0000,03,3,7100,200309,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
141844048,PROGRESSIVE PILGRIMS FELLOWSHIP,,5719 JUDSON AVE,LAS VEGAS,NV,89156-5737,0000,03,3,7000,200503,1,10,000000000,0,01,,0,0,06,0,12,,,,X20,153541
141845207,FOUNDATION FOR THE BIBLICAL ARTS,% R MICHAEL THORNTON,210 E FLAMINGO RD UNIT 112,LAS VEGAS,NV,89169-4794,0000,03,3,7200,200407,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,X99,
141846337,WHALERS CREATION INC,% LA TORIA HICKMON-KERN,800 MERIALDO LN,LAS VEGAS,NV,89145-4823,0000,03,3,1200,200303,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,P73,
141857148,RESTORATION MINISTRIES INC,% DARRELL L BOWEN,227 MAZATLAN ST,HENDERSON,NV,89074-5264,0000,03,3,1000,200301,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
141874003,SONS OF UNION VETERANS OF THE CIVIL WAR,% BRIAN WORCESTER,4303 JUNEWOOD CT,RENO,NV,89509-7005,0429,04,9,3000,194106,2,00,907000000,5,01,201912,0,0,02,0,12,0,0,0,,25 GEN WILLIAM PASSMORE CARLIN CALI
141901158,LAS VEGAS SPORTS INITIATIVE,,6584 PALMYRA AVE,LAS VEGAS,NV,89146-6537,0000,03,3,2000,200510,1,16,000000000,1,01,201812,6,6,01,0,12,1207638,1815846,1815846,N64,
141915227,AMERICAN LEGION,% HAROLD SHERWOOD,PO BOX 43,FALLON,NV,89407-0043,0925,19,9,1000,194603,1,00,000000000,5,01,201806,0,0,02,0,06,0,0,0,,4 DISTRICT DEPARTMENT OF NEVADA
141938707,SAMURAI WARRIORS BOOSTER,,4250 GRIFFISS AVE,NELLIS AFB,NV,89191-7018,0000,19,3,1000,201102,2,00,000000000,5,01,201709,0,0,02,0,09,0,0,0,W30,
141941289,MINISTERIO ROCA SOLIDA IGLESIA CRISTIANA,% VICTOR FUENTES,PO BOX 42507,LAS VEGAS,NV,89116-0507,0000,03,3,7000,200712,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
141942475,KJS FAMILY FOUNDATION,% JEANNE SMITH,11700 W CHARLESTON BLVD STE 170-215,LAS VEGAS,NV,89135-1575,0000,03,3,1000,200602,1,04,000000000,1,01,201910,4,4,00,1,10,186180,185690,,T22,
141973214,OVERACHIEVERS,% JOHN HEJLIK,PO BOX 7076,RENO,NV,89510-7076,0000,03,3,1000,200701,1,15,000000000,5,01,201912,0,0,02,0,12,0,0,0,B82,
141988800,RENO BIKE PROJECT INC,% NOAH SILVERMAN,216 E GROVE ST,RENO,NV,89502-3809,0000,03,3,2000,200806,1,15,000000000,1,01,201812,4,4,01,0,12,245231,385102,385102,N30,RENO BIKE PROJECT
142007387,DESERT INFERNO RACING TEAM,% SHAWNMARIE CHAPMAN,2560 MUSKET RD,RENO,NV,89521-7127,0000,03,3,1000,200803,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,O51,
146018145,HOLDEEN TEN FUNDS 45-10,% WELLS FARGO BANK N A TRUST TAX DE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,198705,1,04,602000000,2,01,201912,6,5,00,1,12,4098788,928515,,T111,1519156019
146018146,HOLDEEN TEN FUNDS 46-10,% WELLS FARGO BANK NA TR TAX DEPT,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,198705,1,04,602000000,2,01,201912,4,4,00,1,12,423523,101732,,T111,1519156028
146018147,HOLDEEN TEN FUNDS 47-10,% WELLS FARGO BANK N A TR TAX DEPT,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,199209,1,04,602000000,2,01,201912,8,6,00,1,12,14067447,3445445,,T111,1519156037
146018148,HOLDEEN FUND 50-10,% WELLS FARGO BANK NA TR TAX DEPT,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,198706,1,04,602000000,2,01,201912,6,4,00,1,12,2150445,378713,,T111,
146018154,HOLDEEN FUND 54-120,% WACHOVIA BANK,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,198705,1,04,602000000,2,01,201912,5,4,00,1,12,904040,200128,,T111,
146018155,HOLDEEN TEN FUNDS 55-10,% WELLS FARGO BANK NA TR TAX DEPT,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,198706,1,04,602000000,2,01,201912,7,6,00,1,12,5231271,1190569,,T111,1519156064
146325049,CUPILLARI CHARITABLE FOUNDATIN TR,% THOMAS G CUPILLARI,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200802,1,04,000000000,2,01,201912,5,3,00,1,12,792827,79250,,T22,THOMAS G CUPILLARI TTEE
161598935,FOUNDATION FOR INTERDISCIPLINARY RESEARCH & EDUCATION PROMOTING,% JOSHUA FRANK,304 S JONES BLVD STE 4033,LAS VEGAS,NV,89107-2623,0000,03,3,1000,200106,1,04,000000000,1,01,201812,1,1,00,1,12,7637,412,,U500,FIREPAW
161622853,SOUTHERN NEVADA TRANSIT COALITION,,260 E LAUGHLIN CIVIC DR,LAUGHLIN,NV,89029-1500,0000,03,3,1000,200404,1,15,000000000,1,01,201909,6,7,01,0,09,2010798,5377432,5377432,W40,
161683542,KIWANIS CLUB OF PAHRUMP VALLEY FOUNDATION,% MARIANNE MURPHY,PO BOX 355,PAHRUMP,NV,89041-0355,0000,03,3,1000,200405,1,15,000000000,1,01,201810,0,0,02,0,10,0,0,0,T30,DIANE SPRANO
161694121,CLARK COUNTY ASSOCIATION OF HEALTH UNDERWRITERS,,707 SHARON HILLS ST,HENDERSON,NV,89052-5838,0000,06,3,2000,200508,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,S41,
161694406,ANTIOCH CHURCH OF LAS VEGAS,% JOONSU GANG,7635 DEAN MARTIN DR,LAS VEGAS,NV,89139-5973,0000,03,3,7000,200406,1,10,000000000,1,01,201512,6,4,06,0,12,1037476,351897,351897,X21,
161706155,A BETTER CHOICE PREGNANCY SERVICES,% OLAF VANCURA,860 E SAHARA AVE STE 1,LAS VEGAS,NV,89104-3032,0000,03,3,1000,200410,1,15,000000000,1,01,201806,5,5,01,0,06,667585,548489,548489,,DBA FIRST CHOICE PREGNANCY SERVICES
161716399,BLUE STAR MOTHERS OF AMERICA INC,% CHRISTINE SILVA,PO BOX 4244,CARSON CITY,NV,89702-4244,1878,03,9,1000,200408,1,15,908000000,5,01,201908,0,0,02,0,08,0,0,0,,2NV BSM SIERRA NEVADA CHP2
161720508,TIGERS EYE KARATE,% ROSEMARY MCNEALEY,3056 MCKALL CIR,ELKO,NV,89801-2476,0000,03,3,1000,201206,1,11,000000000,1,01,201912,0,0,02,0,12,0,0,0,B30,
161722027,VFW OF THE INITED STATES AUXILIARY TO DEPARTMENT OF NEVADA,% BONNIE RIGSBY,6156 FILLMORE AVE,ELKO,NV,89801-5271,6381,19,9,1000,201907,1,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,S81,2350 GASPER J SALAZ
161726937,CANCER RESEARCH FOUNDATION INC,,9732 PYRAMID WAY,SPARKS,NV,89441-6258,0000,03,3,1000,200606,1,15,000000000,1,01,201812,2,2,02,0,12,10000,18846,18846,A12,
161731979,HOLY GHOST-FAITH CHRISTIAN MINISTRIES INC,% MICHAEL L CALHOUN,451 PRINCESS AVE,N LAS VEGAS,NV,89030-8631,0000,03,3,7000,200512,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
161749267,MESQUITE-TOES TAP TEAM,% JUDY BRITTAIN,PO BOX 1081,MESQUITE,NV,89024-1081,0000,03,3,1200,200603,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A62,
161754668,FATHER FLANAGAN LTD,% GAIL SACCO,1025 SWEENEY AVE,LAS VEGAS,NV,89104-1657,0000,03,3,1000,200608,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,K35,
161764145,PTA NEVADA CONGRESS,% TONI ELAM,185 SHELBY DR,SPARKS,NV,89436-7917,2044,03,9,2000,196910,1,16,059035000,5,01,201906,0,0,02,0,06,0,0,0,,JESSE HALL PTA
